vehicle_id,timestamp,speed,heading,jerk_score,overspeed_flag,control_loss_flag
3437,2025-05-21 03:11:28.842822,71.37,123.05,0.35,0,0
2487,2025-05-21 03:11:33.842822,51.1,336.31,0.43,0,0
9348,2025-05-21 03:11:38.842822,60.29,320.01,0.55,0,0
5237,2025-05-21 03:11:43.842822,43.58,320.49,0.53,0,0
2356,2025-05-21 03:11:48.842822,48.47,287.99,0.41,0,0
3004,2025-05-21 03:11:53.842822,49.45,35.66,0.32,0,0
8675,2025-05-21 03:11:58.842822,47.33,160.87,0.56,0,0
7891,2025-05-21 03:12:03.842822,49.96,345.75,0.41,0,0
2591,2025-05-21 03:12:08.842822,49.77,97.05,0.39,0,0
8587,2025-05-21 03:12:13.842822,80.45,29.78,0.19,1,0
4687,2025-05-21 03:12:18.842822,68.37,265.59,0.39,0,0
6649,2025-05-21 03:12:23.842822,42.47,31.75,0.52,0,0
1824,2025-05-21 03:12:28.842822,67.19,320.4,0.7,0,0
9751,2025-05-21 03:12:33.842822,67.82,324.65,0.23,0,0
6082,2025-05-21 03:12:38.842822,70.06,326.01,0.49,0,0
3784,2025-05-21 03:12:43.842822,54.19,290.53,0.45,0,0
2934,2025-05-21 03:12:48.842822,82.41,209.83,0.28,1,0
3120,2025-05-21 03:12:53.842822,76.04,26.98,0.37,0,0
9691,2025-05-21 03:12:58.842822,77.08,359.87,0.73,0,0
6403,2025-05-21 03:13:03.842822,72.16,235.91,0.82,0,1
3140,2025-05-21 03:13:08.842822,73.34,132.04,0.57,0,0
7009,2025-05-21 03:13:13.842822,61.1,39.65,0.41,0,0
8852,2025-05-21 03:13:18.842822,80.22,291.25,0.58,1,0
4180,2025-05-21 03:13:23.842822,44.51,177.78,0.82,0,1
4749,2025-05-21 03:13:28.842822,81.23,89.13,0.44,1,0
8974,2025-05-21 03:13:33.842822,47.82,278.95,0.45,0,0
8620,2025-05-21 03:13:38.842822,61.73,267.22,0.41,0,0
3874,2025-05-21 03:13:43.842822,30.5,174.38,0.32,0,0
7091,2025-05-21 03:13:48.842822,45.6,323.71,0.58,0,0
8951,2025-05-21 03:13:53.842822,77.63,185.32,0.46,0,0
2651,2025-05-21 03:13:58.842822,30.07,64.34,0.51,0,0
3001,2025-05-21 03:14:03.842822,65.93,347.14,0.57,0,0
9892,2025-05-21 03:14:08.842822,50.4,29.7,0.26,0,0
4095,2025-05-21 03:14:13.842822,54.46,264.49,1.02,0,1
8642,2025-05-21 03:14:18.842822,48.75,323.91,0.42,0,0
5982,2025-05-21 03:14:23.842822,48.64,337.53,0.25,0,0
1419,2025-05-21 03:14:28.842822,42.19,262.18,0.06,0,0
7629,2025-05-21 03:14:33.842822,83.8,87.44,0.43,1,0
1134,2025-05-21 03:14:38.842822,65.32,228.15,0.65,0,0
8725,2025-05-21 03:14:43.842822,69.81,157.42,0.51,0,0
7894,2025-05-21 03:14:48.842822,54.69,23.78,0.58,0,0
7680,2025-05-21 03:14:53.842822,84.26,257.28,0.38,1,0
4349,2025-05-21 03:14:58.842822,69.28,293.94,0.49,0,0
4990,2025-05-21 03:15:03.842822,64.75,333.08,0.43,0,0
4856,2025-05-21 03:15:08.842822,61.95,149.87,0.64,0,0
9380,2025-05-21 03:15:13.842822,87.43,359.64,0.28,1,0
9070,2025-05-21 03:15:18.842822,73.41,249.7,0.59,0,0
2010,2025-05-21 03:15:23.842822,69.87,118.07,0.67,0,0
7950,2025-05-21 03:15:28.842822,77.08,95.18,0.99,0,1
2687,2025-05-21 03:15:33.842822,40.06,280.63,0.19,0,0
9044,2025-05-21 03:15:38.842822,87.87,236.09,0.44,1,0
1283,2025-05-21 03:15:43.842822,74.06,298.22,0.25,0,0
1262,2025-05-21 03:15:48.842822,83.46,352.22,0.49,1,0
5897,2025-05-21 03:15:53.842822,47.06,54.7,0.34,0,0
2135,2025-05-21 03:15:58.842822,62.78,214.39,0.5,0,0
3695,2025-05-21 03:16:03.842822,53.23,331.13,0.51,0,0
7384,2025-05-21 03:16:08.842822,54.76,142.95,0.71,0,0
9565,2025-05-21 03:16:13.842822,58.04,185.72,0.41,0,0
3329,2025-05-21 03:16:18.842822,60.39,135.8,0.65,0,0
2792,2025-05-21 03:16:23.842822,58.02,169.5,0.54,0,0
8983,2025-05-21 03:16:28.842822,76.39,358.75,0.47,0,0
1765,2025-05-21 03:16:33.842822,87.33,14.24,0.4,1,0
6178,2025-05-21 03:16:38.842822,64.0,206.18,0.32,0,0
7213,2025-05-21 03:16:43.842822,59.51,169.93,0.39,0,0
2493,2025-05-21 03:16:48.842822,39.65,17.03,0.51,0,0
8224,2025-05-21 03:16:53.842822,78.17,107.81,0.83,0,1
4386,2025-05-21 03:16:58.842822,64.59,294.35,0.46,0,0
9545,2025-05-21 03:17:03.842822,58.88,229.05,0.32,0,0
2759,2025-05-21 03:17:08.842822,46.47,331.42,0.54,0,0
9594,2025-05-21 03:17:13.842822,88.75,294.57,0.28,1,0
7871,2025-05-21 03:17:18.842822,67.77,138.37,0.63,0,0
6484,2025-05-21 03:17:23.842822,68.88,218.86,0.37,0,0
7769,2025-05-21 03:17:28.842822,35.91,205.92,0.39,0,0
4516,2025-05-21 03:17:33.842822,93.47,63.36,0.41,1,0
6191,2025-05-21 03:17:38.842822,56.33,33.87,0.57,0,0
7835,2025-05-21 03:17:43.842822,61.52,145.02,0.39,0,0
8941,2025-05-21 03:17:48.842822,68.63,313.99,0.29,0,0
3024,2025-05-21 03:17:53.842822,68.73,310.56,0.42,0,0
9531,2025-05-21 03:17:58.842822,53.17,337.32,0.53,0,0
8724,2025-05-21 03:18:03.842822,74.41,45.88,0.57,0,0
6496,2025-05-21 03:18:08.842822,78.96,167.33,0.52,0,0
2929,2025-05-21 03:18:13.842822,63.91,231.54,0.39,0,0
4383,2025-05-21 03:18:18.842822,85.64,82.16,0.35,1,0
4491,2025-05-21 03:18:23.842822,25.51,57.71,0.75,0,0
7624,2025-05-21 03:18:28.842822,79.7,149.6,0.6,0,0
2855,2025-05-21 03:18:33.842822,52.1,5.88,0.36,0,0
4376,2025-05-21 03:18:38.842822,61.18,133.84,0.36,0,0
9743,2025-05-21 03:18:43.842822,119.91,209.39,0.56,1,0
4365,2025-05-21 03:18:48.842822,87.96,43.67,0.72,1,0
3364,2025-05-21 03:18:53.842822,52.81,10.98,0.43,0,0
8016,2025-05-21 03:18:58.842822,41.84,85.05,0.47,0,0
4454,2025-05-21 03:19:03.842822,68.29,143.98,0.29,0,0
5435,2025-05-21 03:19:08.842822,79.83,111.97,0.52,0,0
3458,2025-05-21 03:19:13.842822,69.43,82.52,0.72,0,0
3858,2025-05-21 03:19:18.842822,53.14,206.56,0.47,0,0
5233,2025-05-21 03:19:23.842822,89.25,65.25,0.88,1,1
1077,2025-05-21 03:19:28.842822,73.31,165.01,0.25,0,0
3887,2025-05-21 03:19:33.842822,64.74,13.05,0.59,0,0
9919,2025-05-21 03:19:38.842822,63.46,17.79,0.34,0,0
6572,2025-05-21 03:19:43.842822,71.87,167.61,0.37,0,0
7819,2025-05-21 03:19:48.842822,36.09,282.04,0.55,0,0
5491,2025-05-21 03:19:53.842822,80.43,209.15,0.57,1,0
7599,2025-05-21 03:19:58.842822,64.1,177.55,0.58,0,0
5354,2025-05-21 03:20:03.842822,76.8,12.84,0.16,0,0
7884,2025-05-21 03:20:08.842822,27.49,166.38,0.59,0,0
1528,2025-05-21 03:20:13.842822,55.58,261.48,0.68,0,0
9800,2025-05-21 03:20:18.842822,60.0,58.16,0.57,0,0
4195,2025-05-21 03:20:23.842822,62.01,226.8,0.39,0,0
1527,2025-05-21 03:20:28.842822,74.96,250.34,0.75,0,0
3406,2025-05-21 03:20:33.842822,64.23,327.13,0.39,0,0
7867,2025-05-21 03:20:38.842822,85.34,252.3,0.49,1,0
4693,2025-05-21 03:20:43.842822,53.57,277.05,0.29,0,0
3367,2025-05-21 03:20:48.842822,64.76,299.45,0.48,0,0
1778,2025-05-21 03:20:53.842822,61.54,68.9,0.3,0,0
1257,2025-05-21 03:20:58.842822,70.45,157.2,0.3,0,0
6009,2025-05-21 03:21:03.842822,83.07,333.62,0.86,1,1
7864,2025-05-21 03:21:08.842822,85.53,271.63,0.4,1,0
7384,2025-05-21 03:21:13.842822,52.79,24.05,0.43,0,0
1802,2025-05-21 03:21:18.842822,64.31,131.94,0.41,0,0
7330,2025-05-21 03:21:23.842822,72.29,336.67,0.53,0,0
9571,2025-05-21 03:21:28.842822,67.7,18.49,0.38,0,0
1678,2025-05-21 03:21:33.842822,90.68,270.17,0.25,1,0
6588,2025-05-21 03:21:38.842822,64.48,79.2,0.51,0,0
1245,2025-05-21 03:21:43.842822,45.92,296.96,0.38,0,0
8485,2025-05-21 03:21:48.842822,66.59,37.93,0.28,0,0
7542,2025-05-21 03:21:53.842822,46.35,95.02,0.52,0,0
2419,2025-05-21 03:21:58.842822,66.54,275.05,0.7,0,0
9733,2025-05-21 03:22:03.842822,93.72,309.04,0.74,1,0
3537,2025-05-21 03:22:08.842822,71.88,209.3,0.54,0,0
8059,2025-05-21 03:22:13.842822,48.76,91.08,0.84,0,1
8101,2025-05-21 03:22:18.842822,64.87,184.75,0.11,0,0
2574,2025-05-21 03:22:23.842822,83.47,175.42,0.71,1,0
9092,2025-05-21 03:22:28.842822,45.4,327.99,0.58,0,0
6900,2025-05-21 03:22:33.842822,32.46,257.9,0.49,0,0
8457,2025-05-21 03:22:38.842822,94.74,77.44,0.53,1,0
4888,2025-05-21 03:22:43.842822,69.13,89.29,0.61,0,0
1178,2025-05-21 03:22:48.842822,60.2,261.61,0.35,0,0
8332,2025-05-21 03:22:53.842822,66.78,63.91,0.63,0,0
1565,2025-05-21 03:22:58.842822,56.24,265.26,0.34,0,0
3471,2025-05-21 03:23:03.842822,81.57,94.77,0.62,1,0
9263,2025-05-21 03:23:08.842822,51.46,274.18,0.7,0,0
1265,2025-05-21 03:23:13.842822,48.72,12.29,0.62,0,0
3518,2025-05-21 03:23:18.842822,68.31,263.96,0.65,0,0
6475,2025-05-21 03:23:23.842822,74.27,123.82,0.69,0,0
5007,2025-05-21 03:23:28.842822,66.26,351.65,0.57,0,0
5630,2025-05-21 03:23:33.842822,66.08,44.27,0.53,0,0
1721,2025-05-21 03:23:38.842822,68.31,49.52,0.68,0,0
2382,2025-05-21 03:23:43.842822,106.19,49.32,0.45,1,0
7483,2025-05-21 03:23:48.842822,61.7,99.93,0.25,0,0
8531,2025-05-21 03:23:53.842822,67.49,286.88,0.39,0,0
3290,2025-05-21 03:23:58.842822,79.47,35.55,0.69,0,0
2203,2025-05-21 03:24:03.842822,59.95,341.17,0.2,0,0
3792,2025-05-21 03:24:08.842822,68.64,290.2,0.43,0,0
8612,2025-05-21 03:24:13.842822,51.02,260.89,0.62,0,0
5350,2025-05-21 03:24:18.842822,84.25,129.23,0.24,1,0
1534,2025-05-21 03:24:23.842822,52.3,219.46,0.59,0,0
1759,2025-05-21 03:24:28.842822,56.89,134.07,0.89,0,1
1245,2025-05-21 03:24:33.842822,54.47,333.35,0.53,0,0
1304,2025-05-21 03:24:38.842822,79.77,176.39,0.62,0,0
4670,2025-05-21 03:24:43.842822,67.49,78.5,0.3,0,0
8667,2025-05-21 03:24:48.842822,66.44,8.38,0.58,0,0
1341,2025-05-21 03:24:53.842822,70.41,15.27,0.48,0,0
1288,2025-05-21 03:24:58.842822,60.97,113.08,0.33,0,0
6682,2025-05-21 03:25:03.842822,59.78,204.76,0.74,0,0
2137,2025-05-21 03:25:08.842822,51.08,168.19,0.55,0,0
4835,2025-05-21 03:25:13.842822,61.85,82.3,0.36,0,0
5865,2025-05-21 03:25:18.842822,69.36,324.78,0.32,0,0
3235,2025-05-21 03:25:23.842822,65.35,165.53,0.38,0,0
1642,2025-05-21 03:25:28.842822,63.66,41.62,0.61,0,0
3181,2025-05-21 03:25:33.842822,68.95,297.67,0.63,0,0
4578,2025-05-21 03:25:38.842822,63.06,50.77,0.41,0,0
1725,2025-05-21 03:25:43.842822,47.82,351.98,0.83,0,1
2136,2025-05-21 03:25:48.842822,48.36,108.86,0.43,0,0
7972,2025-05-21 03:25:53.842822,46.87,102.28,0.54,0,0
5475,2025-05-21 03:25:58.842822,56.6,227.55,0.87,0,1
5075,2025-05-21 03:26:03.842822,82.54,174.7,0.57,1,0
4595,2025-05-21 03:26:08.842822,58.29,115.04,0.59,0,0
3930,2025-05-21 03:26:13.842822,77.42,261.44,0.48,0,0
4105,2025-05-21 03:26:18.842822,61.74,140.0,0.67,0,0
2569,2025-05-21 03:26:23.842822,77.1,296.26,0.24,0,0
6032,2025-05-21 03:26:28.842822,89.48,274.01,0.58,1,0
5042,2025-05-21 03:26:33.842822,81.96,144.63,0.55,1,0
7007,2025-05-21 03:26:38.842822,68.11,214.76,0.67,0,0
1682,2025-05-21 03:26:43.842822,67.53,236.84,0.6,0,0
3941,2025-05-21 03:26:48.842822,78.95,264.46,0.68,0,0
4287,2025-05-21 03:26:53.842822,56.87,242.57,0.77,0,0
5307,2025-05-21 03:26:58.842822,72.42,69.8,0.19,0,0
9211,2025-05-21 03:27:03.842822,38.71,40.88,0.56,0,0
9546,2025-05-21 03:27:08.842822,96.53,229.04,0.59,1,0
8138,2025-05-21 03:27:13.842822,82.93,353.62,0.46,1,0
4688,2025-05-21 03:27:18.842822,55.65,303.91,0.59,0,0
6236,2025-05-21 03:27:23.842822,40.26,12.61,0.93,0,1
8012,2025-05-21 03:27:28.842822,63.42,352.98,0.31,0,0
8010,2025-05-21 03:27:33.842822,63.93,155.4,0.55,0,0
2846,2025-05-21 03:27:38.842822,50.99,170.41,0.6,0,0
1569,2025-05-21 03:27:43.842822,81.84,261.27,0.63,1,0
1160,2025-05-21 03:27:48.842822,90.5,116.37,0.4,1,0
3144,2025-05-21 03:27:53.842822,79.7,17.07,0.56,0,0
1981,2025-05-21 03:27:58.842822,66.82,291.66,0.4,0,0
9644,2025-05-21 03:28:03.842822,81.46,94.35,0.57,1,0
6733,2025-05-21 03:28:08.842822,63.9,129.66,0.39,0,0
9030,2025-05-21 03:28:13.842822,85.73,260.91,1.08,1,1
2131,2025-05-21 03:28:18.842822,69.77,86.01,0.38,0,0
6291,2025-05-21 03:28:23.842822,81.75,225.88,0.86,1,1
4189,2025-05-21 03:28:28.842822,58.56,121.54,0.36,0,0
1986,2025-05-21 03:28:33.842822,63.63,200.38,0.67,0,0
3502,2025-05-21 03:28:38.842822,65.5,261.21,0.57,0,0
1332,2025-05-21 03:28:43.842822,58.89,109.01,0.62,0,0
3198,2025-05-21 03:28:48.842822,58.98,318.35,0.2,0,0
6604,2025-05-21 03:28:53.842822,54.7,352.55,0.41,0,0
6189,2025-05-21 03:28:58.842822,34.64,125.77,0.4,0,0
4440,2025-05-21 03:29:03.842822,66.94,186.07,0.73,0,0
1455,2025-05-21 03:29:08.842822,52.69,79.95,0.65,0,0
9333,2025-05-21 03:29:13.842822,29.32,302.67,0.52,0,0
5828,2025-05-21 03:29:18.842822,76.21,233.38,0.62,0,0
2427,2025-05-21 03:29:23.842822,51.79,60.28,0.73,0,0
8581,2025-05-21 03:29:28.842822,77.4,299.08,0.56,0,0
4668,2025-05-21 03:29:33.842822,78.42,349.27,0.42,0,0
6145,2025-05-21 03:29:38.842822,64.71,124.33,0.69,0,0
2624,2025-05-21 03:29:43.842822,78.36,237.35,0.31,0,0
8136,2025-05-21 03:29:48.842822,73.47,237.13,0.24,0,0
2099,2025-05-21 03:29:53.842822,72.95,45.36,0.61,0,0
4748,2025-05-21 03:29:58.842822,43.69,18.48,0.38,0,0
2439,2025-05-21 03:30:03.842822,47.21,115.16,0.6,0,0
8729,2025-05-21 03:30:08.842822,81.39,110.12,0.33,1,0
1792,2025-05-21 03:30:13.842822,72.26,343.29,0.42,0,0
8449,2025-05-21 03:30:18.842822,74.89,104.42,0.01,0,0
1870,2025-05-21 03:30:23.842822,89.03,175.46,0.6,1,0
9645,2025-05-21 03:30:28.842822,95.74,342.16,0.63,1,0
8160,2025-05-21 03:30:33.842822,59.99,127.96,0.45,0,0
1876,2025-05-21 03:30:38.842822,71.42,75.82,0.48,0,0
9515,2025-05-21 03:30:43.842822,49.78,359.6,0.59,0,0
6469,2025-05-21 03:30:48.842822,64.69,116.69,0.3,0,0
3305,2025-05-21 03:30:53.842822,78.07,297.38,0.89,0,1
3004,2025-05-21 03:30:58.842822,104.34,48.38,0.39,1,0
2802,2025-05-21 03:31:03.842822,70.35,174.14,0.67,0,0
7039,2025-05-21 03:31:08.842822,94.23,355.07,0.36,1,0
9815,2025-05-21 03:31:13.842822,74.28,58.03,0.4,0,0
9255,2025-05-21 03:31:18.842822,66.42,113.34,0.4,0,0
2164,2025-05-21 03:31:23.842822,39.47,258.21,0.11,0,0
2874,2025-05-21 03:31:28.842822,104.37,60.68,0.41,1,0
5585,2025-05-21 03:31:33.842822,58.74,305.24,0.53,0,0
8459,2025-05-21 03:31:38.842822,60.53,301.93,0.36,0,0
9044,2025-05-21 03:31:43.842822,74.1,117.78,0.67,0,0
6954,2025-05-21 03:31:48.842822,52.76,281.53,0.66,0,0
9512,2025-05-21 03:31:53.842822,52.84,163.78,0.42,0,0
6443,2025-05-21 03:31:58.842822,101.2,340.99,0.51,1,0
9652,2025-05-21 03:32:03.842822,79.76,330.76,0.14,0,0
3124,2025-05-21 03:32:08.842822,33.39,340.12,0.65,0,0
6891,2025-05-21 03:32:13.842822,54.91,176.83,0.64,0,0
7971,2025-05-21 03:32:18.842822,59.07,326.31,0.42,0,0
8623,2025-05-21 03:32:23.842822,84.92,201.94,0.3,1,0
2788,2025-05-21 03:32:28.842822,49.15,232.62,0.57,0,0
4269,2025-05-21 03:32:33.842822,71.72,346.64,0.44,0,0
3938,2025-05-21 03:32:38.842822,71.18,50.11,0.45,0,0
7649,2025-05-21 03:32:43.842822,59.03,1.87,0.65,0,0
5051,2025-05-21 03:32:48.842822,78.77,178.81,0.53,0,0
5552,2025-05-21 03:32:53.842822,71.28,53.65,0.49,0,0
7590,2025-05-21 03:32:58.842822,56.89,76.23,0.57,0,0
1905,2025-05-21 03:33:03.842822,74.99,16.24,0.49,0,0
9085,2025-05-21 03:33:08.842822,73.84,121.85,0.58,0,0
1680,2025-05-21 03:33:13.842822,70.0,38.59,0.31,0,0
7207,2025-05-21 03:33:18.842822,41.32,154.85,0.45,0,0
3988,2025-05-21 03:33:23.842822,51.63,212.42,0.22,0,0
7092,2025-05-21 03:33:28.842822,53.06,252.19,0.37,0,0
1579,2025-05-21 03:33:33.842822,55.49,285.81,0.46,0,0
6323,2025-05-21 03:33:38.842822,93.44,131.37,0.51,1,0
2796,2025-05-21 03:33:43.842822,80.06,201.83,0.35,1,0
9518,2025-05-21 03:33:48.842822,73.05,134.82,0.77,0,0
1753,2025-05-21 03:33:53.842822,82.32,272.41,0.61,1,0
7557,2025-05-21 03:33:58.842822,74.42,265.14,0.89,0,1
8834,2025-05-21 03:34:03.842822,64.99,58.52,0.7,0,0
1758,2025-05-21 03:34:08.842822,71.67,253.1,0.31,0,0
7772,2025-05-21 03:34:13.842822,81.24,49.31,0.55,1,0
7770,2025-05-21 03:34:18.842822,77.13,88.03,0.72,0,0
2260,2025-05-21 03:34:23.842822,41.34,341.99,0.42,0,0
7274,2025-05-21 03:34:28.842822,79.94,117.5,0.36,0,0
4569,2025-05-21 03:34:33.842822,52.5,265.51,0.51,0,0
8962,2025-05-21 03:34:38.842822,79.96,53.61,0.17,0,0
9177,2025-05-21 03:34:43.842822,60.98,269.07,0.49,0,0
1008,2025-05-21 03:34:48.842822,43.81,50.52,0.23,0,0
5365,2025-05-21 03:34:53.842822,54.5,318.05,0.33,0,0
3291,2025-05-21 03:34:58.842822,65.18,194.44,0.17,0,0
9987,2025-05-21 03:35:03.842822,82.78,109.07,0.02,1,0
8516,2025-05-21 03:35:08.842822,52.97,106.39,0.46,0,0
5379,2025-05-21 03:35:13.842822,70.99,120.15,0.37,0,0
4177,2025-05-21 03:35:18.842822,41.08,324.07,0.2,0,0
3232,2025-05-21 03:35:23.842822,96.0,106.44,0.42,1,0
2614,2025-05-21 03:35:28.842822,75.6,306.49,0.27,0,0
1275,2025-05-21 03:35:33.842822,53.88,250.34,0.23,0,0
6581,2025-05-21 03:35:38.842822,73.78,75.19,0.47,0,0
5695,2025-05-21 03:35:43.842822,37.94,55.35,0.3,0,0
6051,2025-05-21 03:35:48.842822,70.73,208.79,0.69,0,0
1022,2025-05-21 03:35:53.842822,68.25,85.59,0.86,0,1
3935,2025-05-21 03:35:58.842822,56.01,73.62,0.47,0,0
8547,2025-05-21 03:36:03.842822,60.07,233.24,0.75,0,0
9036,2025-05-21 03:36:08.842822,85.45,73.21,0.63,1,0
3113,2025-05-21 03:36:13.842822,52.61,255.37,0.72,0,0
8182,2025-05-21 03:36:18.842822,70.41,344.9,0.82,0,1
7904,2025-05-21 03:36:23.842822,77.93,13.34,0.6,0,0
9504,2025-05-21 03:36:28.842822,75.74,86.49,0.78,0,0
7935,2025-05-21 03:36:33.842822,82.99,4.08,0.45,1,0
6140,2025-05-21 03:36:38.842822,53.57,279.82,0.62,0,0
3054,2025-05-21 03:36:43.842822,72.48,54.57,0.16,0,0
4998,2025-05-21 03:36:48.842822,37.94,229.6,0.54,0,0
6744,2025-05-21 03:36:53.842822,52.71,184.59,0.36,0,0
6712,2025-05-21 03:36:58.842822,69.8,310.02,0.24,0,0
8268,2025-05-21 03:37:03.842822,67.34,300.2,0.43,0,0
5290,2025-05-21 03:37:08.842822,80.63,64.38,0.46,1,0
5505,2025-05-21 03:37:13.842822,61.32,125.52,0.33,0,0
9383,2025-05-21 03:37:18.842822,82.21,319.16,0.3,1,0
6194,2025-05-21 03:37:23.842822,59.75,213.37,0.53,0,0
8490,2025-05-21 03:37:28.842822,65.36,283.74,0.45,0,0
6084,2025-05-21 03:37:33.842822,63.58,26.65,0.35,0,0
6233,2025-05-21 03:37:38.842822,72.23,56.42,0.43,0,0
5227,2025-05-21 03:37:43.842822,61.78,355.42,0.55,0,0
6639,2025-05-21 03:37:48.842822,77.3,62.18,0.62,0,0
9969,2025-05-21 03:37:53.842822,63.3,27.67,0.63,0,0
6336,2025-05-21 03:37:58.842822,71.88,212.55,0.59,0,0
2199,2025-05-21 03:38:03.842822,68.61,36.38,0.45,0,0
3505,2025-05-21 03:38:08.842822,38.57,134.72,0.48,0,0
4274,2025-05-21 03:38:13.842822,68.3,34.08,0.33,0,0
8934,2025-05-21 03:38:18.842822,71.45,2.28,0.44,0,0
3745,2025-05-21 03:38:23.842822,85.23,47.6,0.48,1,0
1437,2025-05-21 03:38:28.842822,53.23,320.07,0.23,0,0
6916,2025-05-21 03:38:33.842822,43.64,327.41,0.33,0,0
7242,2025-05-21 03:38:38.842822,35.66,110.45,0.6,0,0
3811,2025-05-21 03:38:43.842822,66.13,81.11,0.27,0,0
5605,2025-05-21 03:38:48.842822,67.57,274.62,0.3,0,0
5419,2025-05-21 03:38:53.842822,44.44,196.94,0.42,0,0
4817,2025-05-21 03:38:58.842822,66.48,321.21,0.47,0,0
9302,2025-05-21 03:39:03.842822,63.93,221.31,0.42,0,0
7194,2025-05-21 03:39:08.842822,75.4,213.14,0.73,0,0
7217,2025-05-21 03:39:13.842822,104.62,156.54,0.26,1,0
1470,2025-05-21 03:39:18.842822,52.38,156.57,0.2,0,0
9442,2025-05-21 03:39:23.842822,75.38,296.83,0.43,0,0
8831,2025-05-21 03:39:28.842822,56.29,99.84,0.44,0,0
1236,2025-05-21 03:39:33.842822,63.58,352.01,0.65,0,0
6134,2025-05-21 03:39:38.842822,46.26,93.52,0.22,0,0
1553,2025-05-21 03:39:43.842822,65.25,251.38,0.34,0,0
6032,2025-05-21 03:39:48.842822,106.51,151.44,0.58,1,0
8803,2025-05-21 03:39:53.842822,80.25,149.01,0.63,1,0
7305,2025-05-21 03:39:58.842822,53.3,22.36,0.88,0,1
2208,2025-05-21 03:40:03.842822,41.81,274.8,0.0,0,0
8234,2025-05-21 03:40:08.842822,83.37,155.26,0.84,1,1
3258,2025-05-21 03:40:13.842822,79.23,202.99,0.51,0,0
7626,2025-05-21 03:40:18.842822,66.49,281.73,0.65,0,0
1110,2025-05-21 03:40:23.842822,58.0,328.53,0.75,0,0
7081,2025-05-21 03:40:28.842822,60.73,127.37,0.72,0,0
9913,2025-05-21 03:40:33.842822,40.85,252.31,0.75,0,0
5851,2025-05-21 03:40:38.842822,58.18,125.06,0.34,0,0
8839,2025-05-21 03:40:43.842822,61.12,161.69,0.38,0,0
5886,2025-05-21 03:40:48.842822,65.06,207.49,0.42,0,0
8531,2025-05-21 03:40:53.842822,50.59,106.73,0.7,0,0
9776,2025-05-21 03:40:58.842822,73.21,168.95,0.45,0,0
2282,2025-05-21 03:41:03.842822,43.05,110.0,0.6,0,0
8082,2025-05-21 03:41:08.842822,66.83,243.6,0.65,0,0
6929,2025-05-21 03:41:13.842822,64.57,155.95,0.25,0,0
1492,2025-05-21 03:41:18.842822,67.17,343.94,0.78,0,0
2488,2025-05-21 03:41:23.842822,56.71,188.13,0.07,0,0
4423,2025-05-21 03:41:28.842822,63.38,323.27,0.22,0,0
9340,2025-05-21 03:41:33.842822,58.39,123.89,0.63,0,0
6241,2025-05-21 03:41:38.842822,74.52,16.28,0.3,0,0
5922,2025-05-21 03:41:43.842822,82.29,336.11,0.02,1,0
8573,2025-05-21 03:41:48.842822,66.11,261.22,0.21,0,0
9970,2025-05-21 03:41:53.842822,70.66,80.03,0.15,0,0
8833,2025-05-21 03:41:58.842822,66.08,12.18,0.54,0,0
7756,2025-05-21 03:42:03.842822,47.0,167.86,0.51,0,0
9767,2025-05-21 03:42:08.842822,51.1,351.37,0.64,0,0
8031,2025-05-21 03:42:13.842822,51.84,92.19,0.59,0,0
1266,2025-05-21 03:42:18.842822,70.79,275.87,0.71,0,0
6731,2025-05-21 03:42:23.842822,47.11,238.69,0.43,0,0
8186,2025-05-21 03:42:28.842822,59.91,98.92,0.25,0,0
3838,2025-05-21 03:42:33.842822,54.05,299.81,0.11,0,0
3792,2025-05-21 03:42:38.842822,56.95,336.03,0.75,0,0
6153,2025-05-21 03:42:43.842822,62.61,224.99,0.38,0,0
3277,2025-05-21 03:42:48.842822,85.55,322.74,0.74,1,0
5384,2025-05-21 03:42:53.842822,80.77,337.18,0.68,1,0
8665,2025-05-21 03:42:58.842822,98.1,144.36,0.46,1,0
6563,2025-05-21 03:43:03.842822,34.48,162.46,0.46,0,0
2388,2025-05-21 03:43:08.842822,58.12,55.73,0.45,0,0
3444,2025-05-21 03:43:13.842822,76.43,52.94,0.32,0,0
2073,2025-05-21 03:43:18.842822,66.19,313.5,0.49,0,0
9532,2025-05-21 03:43:23.842822,59.65,285.59,0.09,0,0
6492,2025-05-21 03:43:28.842822,79.95,303.56,0.36,0,0
3960,2025-05-21 03:43:33.842822,74.06,183.82,0.97,0,1
3880,2025-05-21 03:43:38.842822,63.4,42.74,0.54,0,0
4601,2025-05-21 03:43:43.842822,63.96,268.19,0.41,0,0
6477,2025-05-21 03:43:48.842822,85.48,245.61,0.34,1,0
5257,2025-05-21 03:43:53.842822,43.62,216.39,0.27,0,0
4496,2025-05-21 03:43:58.842822,52.84,94.09,0.76,0,0
4492,2025-05-21 03:44:03.842822,56.92,359.82,0.65,0,0
4946,2025-05-21 03:44:08.842822,89.69,167.58,0.58,1,0
7147,2025-05-21 03:44:13.842822,45.66,11.17,0.8,0,0
3555,2025-05-21 03:44:18.842822,61.17,102.77,0.5,0,0
6249,2025-05-21 03:44:23.842822,49.36,267.06,0.43,0,0
9539,2025-05-21 03:44:28.842822,74.5,39.97,0.24,0,0
1558,2025-05-21 03:44:33.842822,66.68,61.28,0.63,0,0
